"","state","mday","month","year","Date"
"29927","IN",15,5,2009,2009-05-15
"29047","WA",16,5,2009,2009-05-16
"29048","OR",16,5,2009,2009-05-16
"28021","IL",17,5,2009,2009-05-17
"28400","NC",17,5,2009,2009-05-17
"28401","NM",17,5,2009,2009-05-17
"29045","GA",17,5,2009,2009-05-17
"29046","CA",17,5,2009,2009-05-17
"29924","CO",17,5,2009,2009-05-17
"29925","FL",17,5,2009,2009-05-17
"427","AZ",18,5,2009,2009-05-18
"28018","SD",18,5,2009,2009-05-18
"28019","AZ",18,5,2009,2009-05-18
"28020","AZ",18,5,2009,2009-05-18
"28398","NV",18,5,2009,2009-05-18
"28399","AZ",18,5,2009,2009-05-18
"29044","AZ",18,5,2009,2009-05-18
"29921","PA",18,5,2009,2009-05-18
"29922","WV",18,5,2009,2009-05-18
"29923","VA",18,5,2009,2009-05-18
"28016","NE",19,5,2009,2009-05-19
"28017","GA",19,5,2009,2009-05-19
"28396","OH",19,5,2009,2009-05-19
"28397","MA",19,5,2009,2009-05-19
"29043","NJ",19,5,2009,2009-05-19
"29920","TN",19,5,2009,2009-05-19
"28014","MI",20,5,2009,2009-05-20
"28015","NC",20,5,2009,2009-05-20
"28394","IL",20,5,2009,2009-05-20
"28395","PA",20,5,2009,2009-05-20
"29041","NY",20,5,2009,2009-05-20
"29042","WI",20,5,2009,2009-05-20
"29917","ME",20,5,2009,2009-05-20
"29918","NC",20,5,2009,2009-05-20
"29919","OR",20,5,2009,2009-05-20
"28012","TX",21,5,2009,2009-05-21
"28013","NJ",21,5,2009,2009-05-21
"28392","ME",21,5,2009,2009-05-21
"28393","VA",21,5,2009,2009-05-21
"29040","VT",21,5,2009,2009-05-21
"29915","KY",21,5,2009,2009-05-21
"29916","WA",21,5,2009,2009-05-21
"28011","FL",22,5,2009,2009-05-22
"28010","PA",23,5,2009,2009-05-23
"28391","WA",23,5,2009,2009-05-23
"29038","MN",23,5,2009,2009-05-23
"29039","OH",23,5,2009,2009-05-23
"29914","OH",23,5,2009,2009-05-23
"28007","NJ",24,5,2009,2009-05-24
"28008","NY",24,5,2009,2009-05-24
"28009","WA",24,5,2009,2009-05-24
"28388","IL",24,5,2009,2009-05-24
"28389","WA",24,5,2009,2009-05-24
"28390","MA",24,5,2009,2009-05-24
"28940","KY",24,5,2009,2009-05-24
"28941","OH",24,5,2009,2009-05-24
"28942","AZ",24,5,2009,2009-05-24
"28943","NM",24,5,2009,2009-05-24
"29912","MN",24,5,2009,2009-05-24
"29913","ME",24,5,2009,2009-05-24
"28006","ND",25,5,2009,2009-05-25
"28387","MN",25,5,2009,2009-05-25
"28932","PA",25,5,2009,2009-05-25
"28933","TN",25,5,2009,2009-05-25
"28934","AK",25,5,2009,2009-05-25
"28935","NJ",25,5,2009,2009-05-25
"28936","CA",25,5,2009,2009-05-25
"28937","PA",25,5,2009,2009-05-25
"28938","MS",25,5,2009,2009-05-25
"28939","TX",25,5,2009,2009-05-25
"29911","SD",25,5,2009,2009-05-25
"28005","WA",26,5,2009,2009-05-26
"28386","LA",26,5,2009,2009-05-26
"28931","NC",26,5,2009,2009-05-26
"29910","FL",26,5,2009,2009-05-26
"423","SC",27,5,2009,2009-05-27
"28002","SC",27,5,2009,2009-05-27
"28003","SC",27,5,2009,2009-05-27
"28004","CO",27,5,2009,2009-05-27
"28385","TX",27,5,2009,2009-05-27
"28930","NC",27,5,2009,2009-05-27
"29908","AZ",27,5,2009,2009-05-27
"29909","FL",27,5,2009,2009-05-27
"28001","AZ",28,5,2009,2009-05-28
"28384","TN",28,5,2009,2009-05-28
"28929","TN",28,5,2009,2009-05-28
"29906","NM",28,5,2009,2009-05-28
"29907","NM",28,5,2009,2009-05-28
"41063","NM",28,5,2009,2009-05-28
"28000","TN",29,5,2009,2009-05-29
"28383","TN",29,5,2009,2009-05-29
"28927","MD",29,5,2009,2009-05-29
"28928","WA",29,5,2009,2009-05-29
"27999","CO",30,5,2009,2009-05-30
"28378","IL",30,5,2009,2009-05-30
"28379","PA",30,5,2009,2009-05-30
"28380","OK",30,5,2009,2009-05-30
"28381","VA",30,5,2009,2009-05-30
"28382","IN",30,5,2009,2009-05-30
"29903","TX",30,5,2009,2009-05-30
"29904","PA",30,5,2009,2009-05-30
"29905","DE",30,5,2009,2009-05-30
"27998","WV",31,5,2009,2009-05-31
"28373","OH",31,5,2009,2009-05-31
"28374","LA",31,5,2009,2009-05-31
"28375","NC",31,5,2009,2009-05-31
"28376","UT",31,5,2009,2009-05-31
"28377","KY",31,5,2009,2009-05-31
"29898","IL",31,5,2009,2009-05-31
"29899","WA",31,5,2009,2009-05-31
"29900","CO",31,5,2009,2009-05-31
"29901","GA",31,5,2009,2009-05-31
"29902","WA",31,5,2009,2009-05-31
"28099","VA",1,6,2009,2009-06-01
"28100","NY",1,6,2009,2009-06-01
"28101","CA",1,6,2009,2009-06-01
"28489","TX",1,6,2009,2009-06-01
"28490","CA",1,6,2009,2009-06-01
"29206","MI",1,6,2009,2009-06-01
"29207","CT",1,6,2009,2009-06-01
"29208","TX",1,6,2009,2009-06-01
"29209","VA",1,6,2009,2009-06-01
"29976","TX",1,6,2009,2009-06-01
"29977","NM",1,6,2009,2009-06-01
"28097","TX",2,6,2009,2009-06-02
"28098","KY",2,6,2009,2009-06-02
"28488","NJ",2,6,2009,2009-06-02
"29203","FL",2,6,2009,2009-06-02
"29204","MA",2,6,2009,2009-06-02
"29205","AZ",2,6,2009,2009-06-02
"29974","TX",2,6,2009,2009-06-02
"29975","GA",2,6,2009,2009-06-02
"28096","LA",3,6,2009,2009-06-03
"28442","ID",3,6,2009,2009-06-03
"28443","AZ",3,6,2009,2009-06-03
"29972","MD",3,6,2009,2009-06-03
"29973","TN",3,6,2009,2009-06-03
"28095","LA",4,6,2009,2009-06-04
"28441","CA",4,6,2009,2009-06-04
"29202","CT",4,6,2009,2009-06-04
